country,date,people_fully_vaccinated,daily_vaccinations,people_fully_vaccinated_per_hundred,source_name
Solomon Islands,21.05.21,,260,,SPC Public Health Division
Solomon Islands,22.05.21,,277,,SPC Public Health Division
Solomon Islands,23.05.21,,294,,SPC Public Health Division
Solomon Islands,24.05.21,,312,,SPC Public Health Division
Solomon Islands,25.05.21,3479,329,0.51,SPC Public Health Division
Solomon Islands,26.05.21,,303,,SPC Public Health Division
Solomon Islands,27.05.21,,277,,SPC Public Health Division
Solomon Islands,28.05.21,,251,,SPC Public Health Division
Solomon Islands,29.05.21,,225,,SPC Public Health Division
Solomon Islands,30.05.21,,199,,SPC Public Health Division
Solomon Islands,31.05.21,,173,,SPC Public Health Division
Solomon Islands,01.06.21,,147,,SPC Public Health Division
Solomon Islands,02.06.21,,147,,SPC Public Health Division
Solomon Islands,03.06.21,,147,,SPC Public Health Division
Solomon Islands,04.06.21,,147,,SPC Public Health Division
Solomon Islands,05.06.21,,147,,SPC Public Health Division
Solomon Islands,06.06.21,,147,,SPC Public Health Division
Solomon Islands,07.06.21,,147,,SPC Public Health Division
Solomon Islands,08.06.21,,147,,SPC Public Health Division
Solomon Islands,09.06.21,,147,,SPC Public Health Division
Solomon Islands,10.06.21,,147,,SPC Public Health Division
Solomon Islands,11.06.21,,147,,SPC Public Health Division
Solomon Islands,12.06.21,,147,,SPC Public Health Division
Solomon Islands,13.06.21,,147,,SPC Public Health Division
Solomon Islands,14.06.21,,147,,SPC Public Health Division
Solomon Islands,15.06.21,,147,,SPC Public Health Division
Solomon Islands,16.06.21,,147,,SPC Public Health Division
Solomon Islands,17.06.21,,147,,SPC Public Health Division
Solomon Islands,18.06.21,,147,,SPC Public Health Division
Solomon Islands,19.06.21,,147,,SPC Public Health Division
Solomon Islands,20.06.21,,147,,SPC Public Health Division
Solomon Islands,21.06.21,,147,,SPC Public Health Division
Solomon Islands,22.06.21,,147,,SPC Public Health Division
Solomon Islands,23.06.21,,147,,SPC Public Health Division
Solomon Islands,24.06.21,,147,,SPC Public Health Division
Solomon Islands,25.06.21,,147,,SPC Public Health Division
Solomon Islands,26.06.21,,147,,SPC Public Health Division
Solomon Islands,27.06.21,,147,,SPC Public Health Division
Solomon Islands,28.06.21,,147,,SPC Public Health Division
Solomon Islands,29.06.21,3692,147,0.54,SPC Public Health Division
Somalia,17.04.21,,,,World Health Organization
Somalia,18.04.21,,400,,World Health Organization
Somalia,19.04.21,,400,,World Health Organization
Somalia,20.04.21,,400,,World Health Organization
Somalia,21.04.21,,400,,World Health Organization
Somalia,22.04.21,,400,,World Health Organization
Somalia,23.04.21,,400,,World Health Organization
Somalia,24.04.21,,400,,World Health Organization
Somalia,25.04.21,,400,,World Health Organization
Somalia,26.04.21,,400,,World Health Organization
Somalia,27.04.21,,400,,World Health Organization
Somalia,28.04.21,,400,,World Health Organization
Somalia,29.04.21,,400,,World Health Organization
Somalia,30.04.21,,400,,World Health Organization
Somalia,01.05.21,,400,,World Health Organization
Somalia,02.05.21,,400,,World Health Organization
Somalia,03.05.21,,352,,World Health Organization
Somalia,04.05.21,,304,,World Health Organization
Somalia,05.05.21,,256,,World Health Organization
Somalia,06.05.21,,208,,World Health Organization
Somalia,07.05.21,,160,,World Health Organization
Somalia,08.05.21,,112,,World Health Organization
Somalia,09.05.21,,64,,World Health Organization
Somalia,10.05.21,,64,,World Health Organization
Somalia,11.05.21,,64,,World Health Organization
Somalia,12.05.21,,64,,World Health Organization
Somalia,13.05.21,,64,,World Health Organization
Somalia,14.05.21,,64,,World Health Organization
Somalia,15.05.21,,64,,World Health Organization
Somalia,16.05.21,,64,,World Health Organization
Somalia,17.05.21,,68,,World Health Organization
Somalia,18.05.21,,72,,World Health Organization
Somalia,19.05.21,,76,,World Health Organization
Somalia,20.05.21,,80,,World Health Organization
Somalia,21.05.21,,84,,World Health Organization
Somalia,22.05.21,,88,,World Health Organization
Somalia,23.05.21,,92,,World Health Organization
Somalia,24.05.21,,92,,World Health Organization
Somalia,25.05.21,,132,,World Health Organization
Somalia,26.05.21,,396,,World Health Organization
Somalia,27.05.21,942,660,0.01,World Health Organization
Somalia,28.05.21,,814,,World Health Organization
Somalia,29.05.21,,968,,World Health Organization
Somalia,30.05.21,,1122,,World Health Organization
Somalia,31.05.21,4714,1275,0.03,World Health Organization
Somalia,01.06.21,,1470,,World Health Organization
Somalia,02.06.21,8199,1442,0.05,World Health Organization
Somalia,03.06.21,,1270,,World Health Organization
Somalia,04.06.21,,1208,,World Health Organization
Somalia,05.06.21,,1146,,World Health Organization
Somalia,06.06.21,,1084,,World Health Organization
Somalia,07.06.21,,1022,,World Health Organization
Somalia,08.06.21,12599,878,0.08,World Health Organization
Somalia,09.06.21,13646,823,0.09,World Health Organization
Somalia,10.06.21,,1271,,World Health Organization
Somalia,11.06.21,,1719,,World Health Organization
Somalia,12.06.21,19879,2167,0.13,World Health Organization
Somalia,13.06.21,,2174,,World Health Organization
Somalia,14.06.21,21441,2180,0.13,World Health Organization
Somalia,15.06.21,,2179,,World Health Organization
Somalia,16.06.21,,2087,,World Health Organization
Somalia,17.06.21,23602,1637,0.15,World Health Organization
Somalia,18.06.21,24816,1258,0.16,World Health Organization
Somalia,19.06.21,,995,,World Health Organization
Somalia,20.06.21,28871,1173,0.18,World Health Organization
Somalia,21.06.21,,2082,,World Health Organization
Somalia,22.06.21,43157,2999,0.27,World Health Organization
Somalia,23.06.21,54639,4630,0.34,World Health Organization
Somalia,24.06.21,,4921,,World Health Organization
Somalia,25.06.21,,5141,,World Health Organization
Somalia,26.06.21,,5245,,World Health Organization
Somalia,27.06.21,,5349,,World Health Organization
Somalia,28.06.21,66195,4722,0.42,World Health Organization
Somalia,29.06.21,69812,4307,0.44,World Health Organization
South Africa,16.02.21,,,,Ministry of Health
South Africa,17.02.21,,1130,,Ministry of Health
South Africa,18.02.21,2260,1130,0,Ministry of Health
South Africa,19.02.21,6524,2175,0.01,Ministry of Health
South Africa,20.02.21,10414,2604,0.02,Ministry of Health
South Africa,21.02.21,15388,3078,0.03,Ministry of Health
South Africa,22.02.21,23059,3843,0.04,Ministry of Health
South Africa,23.02.21,32315,4616,0.05,Ministry of Health
South Africa,24.02.21,41809,5811,0.07,Ministry of Health
South Africa,25.02.21,52647,7198,0.09,Ministry of Health
South Africa,26.02.21,63648,8161,0.11,Ministry of Health
South Africa,27.02.21,67303,8127,0.11,Ministry of Health
South Africa,28.02.21,70527,7877,0.12,Ministry of Health
South Africa,01.03.21,73047,7141,0.12,Ministry of Health
South Africa,02.03.21,76037,6246,0.13,Ministry of Health
South Africa,03.03.21,83570,5966,0.14,Ministry of Health
South Africa,04.03.21,92029,5626,0.16,Ministry of Health
South Africa,05.03.21,100180,5219,0.17,Ministry of Health
South Africa,06.03.21,101573,4896,0.17,Ministry of Health
South Africa,07.03.21,101573,4435,0.17,Ministry of Health
South Africa,08.03.21,101841,4113,0.17,Ministry of Health
South Africa,09.03.21,107054,4431,0.18,Ministry of Health
South Africa,10.03.21,128887,6474,0.22,Ministry of Health
South Africa,11.03.21,138014,6569,0.23,Ministry of Health
South Africa,12.03.21,145215,6434,0.24,Ministry of Health
South Africa,13.03.21,145544,6282,0.25,Ministry of Health
South Africa,14.03.21,,6439,,Ministry of Health
South Africa,15.03.21,147753,6559,0.25,Ministry of Health
South Africa,16.03.21,157286,7176,0.27,Ministry of Health
South Africa,17.03.21,168413,5647,0.28,Ministry of Health
South Africa,18.03.21,177275,5609,0.3,Ministry of Health
South Africa,19.03.21,182983,5395,0.31,Ministry of Health
South Africa,20.03.21,,5751,,Ministry of Health
South Africa,21.03.21,,5996,,Ministry of Health
South Africa,22.03.21,,6241,,Ministry of Health
South Africa,23.03.21,194257,5282,0.33,Ministry of Health
South Africa,24.03.21,207808,5628,0.35,Ministry of Health
South Africa,25.03.21,220129,6122,0.37,Ministry of Health
South Africa,26.03.21,231002,6860,0.39,Ministry of Health
South Africa,27.03.21,231605,6543,0.39,Ministry of Health
South Africa,28.03.21,,6716,,Ministry of Health
South Africa,29.03.21,239665,6890,0.4,Ministry of Health
South Africa,30.03.21,251707,8207,0.42,Ministry of Health
South Africa,31.03.21,263878,8010,0.44,Ministry of Health
South Africa,01.04.21,269102,6996,0.45,Ministry of Health
South Africa,02.04.21,,5538,,Ministry of Health
South Africa,03.04.21,,5547,,Ministry of Health
South Africa,04.04.21,,5067,,Ministry of Health
South Africa,05.04.21,,4587,,Ministry of Health
South Africa,06.04.21,272438,2962,0.46,Ministry of Health
South Africa,07.04.21,278909,2147,0.47,Ministry of Health
South Africa,08.04.21,283629,2075,0.48,Ministry of Health
South Africa,09.04.21,288368,2657,0.49,Ministry of Health
South Africa,10.04.21,288406,2567,0.49,Ministry of Health
South Africa,11.04.21,,2570,,Ministry of Health
South Africa,12.04.21,289787,2574,0.49,Ministry of Health
South Africa,13.04.21,292623,2884,0.49,Ministry of Health
South Africa,14.04.21,,2012,,Ministry of Health
South Africa,15.04.21,,1390,,Ministry of Health
South Africa,16.04.21,,766,,Ministry of Health
South Africa,17.04.21,,813,,Ministry of Health
South Africa,18.04.21,,767,,Ministry of Health
South Africa,19.04.21,,721,,Ministry of Health
South Africa,20.04.21,,369,,Ministry of Health
South Africa,21.04.21,,369,,Ministry of Health
South Africa,22.04.21,,369,,Ministry of Health
South Africa,23.04.21,,369,,Ministry of Health
South Africa,24.04.21,,369,,Ministry of Health
South Africa,25.04.21,,369,,Ministry of Health
South Africa,26.04.21,,369,,Ministry of Health
South Africa,27.04.21,,369,,Ministry of Health
South Africa,28.04.21,298153,369,0.5,Ministry of Health
South Africa,29.04.21,307591,1664,0.52,Ministry of Health
South Africa,30.04.21,317656,3049,0.54,Ministry of Health
South Africa,01.05.21,318670,3142,0.54,Ministry of Health
South Africa,02.05.21,,3834,,Ministry of Health
South Africa,03.05.21,329098,4526,0.55,Ministry of Health
South Africa,04.05.21,353181,7914,0.6,Ministry of Health
South Africa,05.05.21,366101,9707,0.62,Ministry of Health
South Africa,06.05.21,,9435,,Ministry of Health
South Africa,07.05.21,381171,9074,0.64,Ministry of Health
South Africa,08.05.21,382480,9116,0.64,Ministry of Health
South Africa,09.05.21,,9282,,Ministry of Health
South Africa,10.05.21,395230,9447,0.67,Ministry of Health
South Africa,11.05.21,414372,8742,0.7,Ministry of Health
South Africa,12.05.21,430730,9233,0.73,Ministry of Health
South Africa,13.05.21,455169,11648,0.77,Ministry of Health
South Africa,14.05.21,474318,13307,0.8,Ministry of Health
South Africa,15.05.21,478452,13710,0.81,Ministry of Health
South Africa,16.05.21,478733,12840,0.81,Ministry of Health
South Africa,17.05.21,478733,11929,0.81,Ministry of Health
South Africa,18.05.21,479768,14967,0.81,Ministry of Health
South Africa,19.05.21,479768,18206,0.81,Ministry of Health
South Africa,20.05.21,479768,20320,0.81,Ministry of Health
South Africa,21.05.21,479768,24009,0.81,Ministry of Health
South Africa,22.05.21,479768,24219,0.81,Ministry of Health
South Africa,23.05.21,479768,24699,0.81,Ministry of Health
South Africa,24.05.21,479768,31739,0.81,Ministry of Health
South Africa,25.05.21,479768,34681,0.81,Ministry of Health
South Africa,26.05.21,479768,38576,0.81,Ministry of Health
South Africa,27.05.21,479768,43078,0.81,Ministry of Health
South Africa,28.05.21,479768,45928,0.81,Ministry of Health
South Africa,29.05.21,479768,45762,0.81,Ministry of Health
South Africa,30.05.21,479768,45546,0.81,Ministry of Health
South Africa,31.05.21,479768,49171,0.81,Ministry of Health
South Africa,01.06.21,479768,50809,0.81,Ministry of Health
South Africa,02.06.21,479768,52164,0.81,Ministry of Health
South Africa,03.06.21,479768,52563,0.81,Ministry of Health
South Africa,04.06.21,479768,53239,0.81,Ministry of Health
South Africa,05.06.21,479768,53588,0.81,Ministry of Health
South Africa,06.06.21,479768,54257,0.81,Ministry of Health
South Africa,07.06.21,479768,55518,0.81,Ministry of Health
South Africa,08.06.21,479768,58243,0.81,Ministry of Health
South Africa,09.06.21,479768,60808,0.81,Ministry of Health
South Africa,10.06.21,479768,60448,0.81,Ministry of Health
South Africa,11.06.21,479768,61553,0.81,Ministry of Health
South Africa,12.06.21,479768,61426,0.81,Ministry of Health
South Africa,13.06.21,479768,61006,0.81,Ministry of Health
South Africa,14.06.21,479768,62608,0.81,Ministry of Health
South Africa,15.06.21,479768,62934,0.81,Ministry of Health
South Africa,16.06.21,479768,50727,0.81,Ministry of Health
South Africa,17.06.21,479768,54189,0.81,Ministry of Health
South Africa,18.06.21,479768,52808,0.81,Ministry of Health
South Africa,19.06.21,479768,52601,0.81,Ministry of Health
South Africa,20.06.21,,58306,,Ministry of Health
South Africa,21.06.21,479768,51036,0.81,Ministry of Health
South Africa,22.06.21,,52919,,Ministry of Health
South Africa,23.06.21,,67021,,Ministry of Health
South Africa,24.06.21,479770,68700,0.81,Ministry of Health
South Africa,25.06.21,479771,74901,0.81,Ministry of Health
South Africa,26.06.21,479771,77298,0.81,Ministry of Health
South Africa,27.06.21,479771,84926,0.81,Ministry of Health
South Africa,28.06.21,479771,79822,0.81,Ministry of Health
South Africa,29.06.21,479772,80632,0.81,Ministry of Health
South Africa,30.06.21,479772,83341,0.81,Ministry of Health
South Africa,01.07.21,479772,86496,0.81,Ministry of Health
South Africa,02.07.21,,81468,,Ministry of Health
South Africa,03.07.21,479772,89268,0.81,Ministry of Health
South Africa,04.07.21,479773,76338,0.81,Ministry of Health
South Korea,25.02.21,,,,Korea Centers for Disease Control and Prevention
South Korea,26.02.21,,18489,,Korea Centers for Disease Control and Prevention
South Korea,27.02.21,,10161,,Korea Centers for Disease Control and Prevention
South Korea,28.02.21,,7059,,Korea Centers for Disease Control and Prevention
South Korea,01.03.21,,13576,,Korea Centers for Disease Control and Prevention
South Korea,02.03.21,,17486,,Korea Centers for Disease Control and Prevention
South Korea,03.03.21,,25737,,Korea Centers for Disease Control and Prevention
South Korea,04.03.21,,32265,,Korea Centers for Disease Control and Prevention
South Korea,05.03.21,,39699,,Korea Centers for Disease Control and Prevention
South Korea,06.03.21,,42048,,Korea Centers for Disease Control and Prevention
South Korea,07.03.21,,42241,,Korea Centers for Disease Control and Prevention
South Korea,08.03.21,,47006,,Korea Centers for Disease Control and Prevention
South Korea,09.03.21,,51359,,Korea Centers for Disease Control and Prevention
South Korea,10.03.21,,49459,,Korea Centers for Disease Control and Prevention
South Korea,11.03.21,,45775,,Korea Centers for Disease Control and Prevention
South Korea,12.03.21,,41040,,Korea Centers for Disease Control and Prevention
South Korea,13.03.21,,39033,,Korea Centers for Disease Control and Prevention
South Korea,14.03.21,,38870,,Korea Centers for Disease Control and Prevention
South Korea,15.03.21,,31258,,Korea Centers for Disease Control and Prevention
South Korea,16.03.21,,24970,,Korea Centers for Disease Control and Prevention
South Korea,17.03.21,,20099,,Korea Centers for Disease Control and Prevention
South Korea,18.03.21,,16171,,Korea Centers for Disease Control and Prevention
South Korea,19.03.21,,13110,,Korea Centers for Disease Control and Prevention
South Korea,20.03.21,313,12717,0,Korea Centers for Disease Control and Prevention
South Korea,21.03.21,593,12606,0,Korea Centers for Disease Control and Prevention
South Korea,22.03.21,883,11328,0,Korea Centers for Disease Control and Prevention
South Korea,23.03.21,1498,11911,0,Korea Centers for Disease Control and Prevention
South Korea,24.03.21,2691,13498,0.01,Korea Centers for Disease Control and Prevention
South Korea,25.03.21,3833,15973,0.01,Korea Centers for Disease Control and Prevention
South Korea,26.03.21,5232,17440,0.01,Korea Centers for Disease Control and Prevention
South Korea,27.03.21,5232,17456,0.01,Korea Centers for Disease Control and Prevention
South Korea,28.03.21,5232,17428,0.01,Korea Centers for Disease Control and Prevention
South Korea,29.03.21,6151,21022,0.01,Korea Centers for Disease Control and Prevention
South Korea,30.03.21,8185,22182,0.02,Korea Centers for Disease Control and Prevention
South Korea,31.03.21,12973,21962,0.03,Korea Centers for Disease Control and Prevention
South Korea,01.04.21,19855,23234,0.04,Korea Centers for Disease Control and Prevention
South Korea,02.04.21,26380,26061,0.05,Korea Centers for Disease Control and Prevention
South Korea,03.04.21,27298,27184,0.05,Korea Centers for Disease Control and Prevention
South Korea,04.04.21,27364,27271,0.05,Korea Centers for Disease Control and Prevention
South Korea,05.04.21,27691,28423,0.05,Korea Centers for Disease Control and Prevention
South Korea,06.04.21,33414,30299,0.07,Korea Centers for Disease Control and Prevention
South Korea,07.04.21,42647,32668,0.08,Korea Centers for Disease Control and Prevention
South Korea,08.04.21,52136,33125,0.1,Korea Centers for Disease Control and Prevention
South Korea,09.04.21,59422,32507,0.12,Korea Centers for Disease Control and Prevention
South Korea,10.04.21,60510,32583,0.12,Korea Centers for Disease Control and Prevention
South Korea,11.04.21,60511,32525,0.12,Korea Centers for Disease Control and Prevention
South Korea,12.04.21,60557,32620,0.12,Korea Centers for Disease Control and Prevention
South Korea,13.04.21,60567,32450,0.12,Korea Centers for Disease Control and Prevention
South Korea,14.04.21,60569,32608,0.12,Korea Centers for Disease Control and Prevention
South Korea,15.04.21,60571,39203,0.12,Korea Centers for Disease Control and Prevention
South Korea,16.04.21,60577,48009,0.12,Korea Centers for Disease Control and Prevention
South Korea,17.04.21,60585,50804,0.12,Korea Centers for Disease Control and Prevention
South Korea,18.04.21,60585,51458,0.12,Korea Centers for Disease Control and Prevention
South Korea,19.04.21,60586,63454,0.12,Korea Centers for Disease Control and Prevention
South Korea,20.04.21,60597,76053,0.12,Korea Centers for Disease Control and Prevention
South Korea,21.04.21,60622,88273,0.12,Korea Centers for Disease Control and Prevention
South Korea,22.04.21,79151,96354,0.15,Korea Centers for Disease Control and Prevention
South Korea,23.04.21,98767,107245,0.19,Korea Centers for Disease Control and Prevention
South Korea,24.04.21,104538,113156,0.2,Korea Centers for Disease Control and Prevention
South Korea,25.04.21,104905,113403,0.2,Korea Centers for Disease Control and Prevention
South Korea,26.04.21,126503,119486,0.25,Korea Centers for Disease Control and Prevention
South Korea,27.04.21,148282,129007,0.29,Korea Centers for Disease Control and Prevention
South Korea,28.04.21,168721,144732,0.33,Korea Centers for Disease Control and Prevention
South Korea,29.04.21,198734,162863,0.39,Korea Centers for Disease Control and Prevention
South Korea,30.04.21,228399,180020,0.45,Korea Centers for Disease Control and Prevention
South Korea,01.05.21,236188,180874,0.46,Korea Centers for Disease Control and Prevention
South Korea,02.05.21,236489,180223,0.46,Korea Centers for Disease Control and Prevention
South Korea,03.05.21,267032,171066,0.52,Korea Centers for Disease Control and Prevention
South Korea,04.05.21,298192,156165,0.58,Korea Centers for Disease Control and Prevention
South Korea,05.05.21,323505,129473,0.63,Korea Centers for Disease Control and Prevention
South Korea,06.05.21,397190,107295,0.77,Korea Centers for Disease Control and Prevention
South Korea,07.05.21,473994,83168,0.92,Korea Centers for Disease Control and Prevention
South Korea,08.05.21,501539,77847,0.98,Korea Centers for Disease Control and Prevention
South Korea,09.05.21,506274,78236,0.99,Korea Centers for Disease Control and Prevention
South Korea,10.05.21,584013,77520,1.14,Korea Centers for Disease Control and Prevention
South Korea,11.05.21,664813,76466,1.3,Korea Centers for Disease Control and Prevention
South Korea,12.05.21,747707,82129,1.46,Korea Centers for Disease Control and Prevention
South Korea,13.05.21,825700,77125,1.61,Korea Centers for Disease Control and Prevention
South Korea,14.05.21,905420,71437,1.77,Korea Centers for Disease Control and Prevention
South Korea,15.05.21,935357,70419,1.82,Korea Centers for Disease Control and Prevention
South Korea,16.05.21,940345,70450,1.83,Korea Centers for Disease Control and Prevention
South Korea,17.05.21,1039642,72714,2.03,Korea Centers for Disease Control and Prevention
South Korea,18.05.21,1180281,82267,2.3,Korea Centers for Disease Control and Prevention
South Korea,19.05.21,1273210,82203,2.48,Korea Centers for Disease Control and Prevention
South Korea,20.05.21,1482842,101394,2.89,Korea Centers for Disease Control and Prevention
South Korea,21.05.21,1707528,122637,3.33,Korea Centers for Disease Control and Prevention
South Korea,22.05.21,1743437,123849,3.4,Korea Centers for Disease Control and Prevention
South Korea,23.05.21,1746336,123584,3.41,Korea Centers for Disease Control and Prevention
South Korea,24.05.21,1850669,132840,3.61,Korea Centers for Disease Control and Prevention
South Korea,25.05.21,1945217,135522,3.79,Korea Centers for Disease Control and Prevention
South Korea,26.05.21,2012919,144216,3.93,Korea Centers for Disease Control and Prevention
South Korea,27.05.21,2068877,214565,4.04,Korea Centers for Disease Control and Prevention
South Korea,28.05.21,2133720,267512,4.16,Korea Centers for Disease Control and Prevention
South Korea,29.05.21,2143293,286602,4.18,Korea Centers for Disease Control and Prevention
South Korea,30.05.21,2143385,286857,4.18,Korea Centers for Disease Control and Prevention
South Korea,31.05.21,2171336,321055,4.24,Korea Centers for Disease Control and Prevention
South Korea,01.06.21,2198010,381219,4.29,Korea Centers for Disease Control and Prevention
South Korea,02.06.21,2220728,417008,4.33,Korea Centers for Disease Control and Prevention
South Korea,03.06.21,2247008,367986,4.38,Korea Centers for Disease Control and Prevention
South Korea,04.06.21,2277137,337883,4.44,Korea Centers for Disease Control and Prevention
South Korea,05.06.21,2279596,333194,4.45,Korea Centers for Disease Control and Prevention
South Korea,06.06.21,2279682,333033,4.45,Korea Centers for Disease Control and Prevention
South Korea,07.06.21,2299853,398973,4.49,Korea Centers for Disease Control and Prevention
South Korea,08.06.21,2325259,424440,4.54,Korea Centers for Disease Control and Prevention
South Korea,09.06.21,2349485,454418,4.58,Korea Centers for Disease Control and Prevention
South Korea,10.06.21,2636135,552606,5.14,Korea Centers for Disease Control and Prevention
South Korea,11.06.21,2873862,646894,5.61,Korea Centers for Disease Control and Prevention
South Korea,12.06.21,2992129,702821,5.84,Korea Centers for Disease Control and Prevention
South Korea,13.06.21,3004029,707992,5.86,Korea Centers for Disease Control and Prevention
South Korea,14.06.21,3262733,724621,6.36,Korea Centers for Disease Control and Prevention
South Korea,15.06.21,3476708,621446,6.78,Korea Centers for Disease Control and Prevention
South Korea,16.06.21,3755040,622960,7.32,Korea Centers for Disease Control and Prevention
South Korea,17.06.21,3888995,556660,7.59,Korea Centers for Disease Control and Prevention
South Korea,18.06.21,4016740,495873,7.83,Korea Centers for Disease Control and Prevention
South Korea,19.06.21,,435014,,Korea Centers for Disease Control and Prevention
South Korea,20.06.21,4047846,444627,7.9,Korea Centers for Disease Control and Prevention
South Korea,21.06.21,4167533,322600,8.13,Korea Centers for Disease Control and Prevention
South Korea,22.06.21,4292272,341350,8.37,Korea Centers for Disease Control and Prevention
South Korea,23.06.21,4413494,276269,8.61,Korea Centers for Disease Control and Prevention
South Korea,24.06.21,4521785,213947,8.82,Korea Centers for Disease Control and Prevention
South Korea,25.06.21,4621279,148978,9.01,Korea Centers for Disease Control and Prevention
South Korea,26.06.21,4643211,138206,9.06,Korea Centers for Disease Control and Prevention
South Korea,27.06.21,4643951,122996,9.06,Korea Centers for Disease Control and Prevention
South Korea,28.06.21,4758395,121335,9.28,Korea Centers for Disease Control and Prevention
South Korea,29.06.21,4905462,118834,9.57,Korea Centers for Disease Control and Prevention
South Korea,30.06.21,5041240,115843,9.83,Korea Centers for Disease Control and Prevention
South Korea,01.07.21,5156549,110376,10.06,Korea Centers for Disease Control and Prevention
South Korea,02.07.21,5271767,101792,10.28,Korea Centers for Disease Control and Prevention
South Korea,03.07.21,5319954,104394,10.38,Korea Centers for Disease Control and Prevention
South Korea,04.07.21,5321602,104514,10.38,Korea Centers for Disease Control and Prevention
South Korea,05.07.21,5368227,100656,10.47,Korea Centers for Disease Control and Prevention
South Sudan,05.04.21,,,,World Health Organization
South Sudan,06.04.21,,95,,World Health Organization
South Sudan,07.04.21,,95,,World Health Organization
South Sudan,08.04.21,,95,,World Health Organization
South Sudan,09.04.21,,95,,World Health Organization
South Sudan,10.04.21,,95,,World Health Organization
South Sudan,11.04.21,,95,,World Health Organization
South Sudan,12.04.21,,95,,World Health Organization
South Sudan,13.04.21,,95,,World Health Organization
South Sudan,14.04.21,,95,,World Health Organization
South Sudan,15.04.21,,95,,World Health Organization
South Sudan,16.04.21,,105,,World Health Organization
South Sudan,17.04.21,,115,,World Health Organization
South Sudan,18.04.21,,126,,World Health Organization
South Sudan,19.04.21,,136,,World Health Organization
South Sudan,20.04.21,,146,,World Health Organization
South Sudan,21.04.21,,157,,World Health Organization
South Sudan,22.04.21,,167,,World Health Organization
South Sudan,23.04.21,,167,,World Health Organization
South Sudan,24.04.21,,167,,World Health Organization
South Sudan,25.04.21,,167,,World Health Organization
South Sudan,26.04.21,,167,,World Health Organization
South Sudan,27.04.21,,167,,World Health Organization
South Sudan,28.04.21,,167,,World Health Organization
South Sudan,29.04.21,,167,,World Health Organization
South Sudan,30.04.21,,167,,World Health Organization
South Sudan,01.05.21,,167,,World Health Organization
South Sudan,02.05.21,,167,,World Health Organization
South Sudan,03.05.21,,167,,World Health Organization
South Sudan,04.05.21,,167,,World Health Organization
South Sudan,05.05.21,,167,,World Health Organization
South Sudan,06.05.21,,167,,World Health Organization
South Sudan,07.05.21,,167,,World Health Organization
South Sudan,08.05.21,,167,,World Health Organization
South Sudan,09.05.21,,167,,World Health Organization
South Sudan,10.05.21,,167,,World Health Organization
South Sudan,11.05.21,,167,,World Health Organization
South Sudan,12.05.21,,167,,World Health Organization
South Sudan,13.05.21,,166,,World Health Organization
South Sudan,14.05.21,,164,,World Health Organization
South Sudan,15.05.21,,163,,World Health Organization
South Sudan,16.05.21,,162,,World Health Organization
South Sudan,17.05.21,,160,,World Health Organization
South Sudan,18.05.21,,159,,World Health Organization
South Sudan,19.05.21,,187,,World Health Organization
South Sudan,20.05.21,,217,,World Health Organization
South Sudan,21.05.21,,247,,World Health Organization
South Sudan,22.05.21,,247,,World Health Organization
South Sudan,23.05.21,,247,,World Health Organization
South Sudan,24.05.21,,247,,World Health Organization
South Sudan,25.05.21,,270,,World Health Organization
South Sudan,26.05.21,,262,,World Health Organization
South Sudan,27.05.21,,243,,World Health Organization
South Sudan,28.05.21,,223,,World Health Organization
South Sudan,29.05.21,,233,,World Health Organization
South Sudan,30.05.21,,243,,World Health Organization
South Sudan,31.05.21,,253,,World Health Organization
South Sudan,01.06.21,,246,,World Health Organization
South Sudan,02.06.21,,239,,World Health Organization
South Sudan,03.06.21,,245,,World Health Organization
South Sudan,04.06.21,,251,,World Health Organization
South Sudan,05.06.21,,257,,World Health Organization
South Sudan,06.06.21,,262,,World Health Organization
South Sudan,07.06.21,,268,,World Health Organization
South Sudan,08.06.21,,268,,World Health Organization
South Sudan,09.06.21,,396,,World Health Organization
South Sudan,10.06.21,,524,,World Health Organization
South Sudan,11.06.21,,651,,World Health Organization
South Sudan,12.06.21,,779,,World Health Organization
South Sudan,13.06.21,,907,,World Health Organization
South Sudan,14.06.21,1513,1035,0.01,World Health Organization
South Sudan,15.06.21,,1247,,World Health Organization
South Sudan,16.06.21,,1332,,World Health Organization
South Sudan,17.06.21,,1418,,World Health Organization
South Sudan,18.06.21,,1503,,World Health Organization
South Sudan,19.06.21,,1588,,World Health Organization
South Sudan,20.06.21,2072,1673,0.02,World Health Organization
South Sudan,21.06.21,,1633,,World Health Organization
South Sudan,22.06.21,,1509,,World Health Organization
South Sudan,23.06.21,,1385,,World Health Organization
South Sudan,24.06.21,2110,1260,0.02,World Health Organization
South Sudan,25.06.21,,1436,,World Health Organization
South Sudan,26.06.21,,1612,,World Health Organization
South Sudan,27.06.21,,1789,,World Health Organization
South Sudan,28.06.21,2754,2089,0.02,World Health Organization
South Sudan,29.06.21,,2034,,World Health Organization
South Sudan,30.06.21,,1980,,World Health Organization
South Sudan,01.07.21,,1926,,World Health Organization
South Sudan,02.07.21,,1571,,World Health Organization
South Sudan,03.07.21,,1216,,World Health Organization
South Sudan,04.07.21,,861,,World Health Organization
South Sudan,05.07.21,3387,506,0.03,World Health Organization
Spain,04.01.21,,,,Ministry of Health
Spain,05.01.21,,56505,,Ministry of Health
Spain,06.01.21,,45248,,Ministry of Health
